name	value
Tirpersdorf	42
Werda	953
Klingenthal	213
Lengenfeld	608
Markneukirchen	762
Muldenhammer	32
Mylau	306
Netzschkau	227
Neumark	327
Bösenbrunn	702
Eichigt	142
Oelsnitz/Vogtl.	880
Triebel/Vogtl.	914
Pöhl	196
Pausa-Mühltroff	530
Plauen	641
Heinsdorfergrund	255
Reichenbach im Vogtland	513
Rodewisch	236
Rosenbach/Vogtl.	272
Mühlental	423
Schöneck/Vogtl.	293
Steinberg	674
Neuensalz	4
Treuen	40
Weischlitz	171
Callenberg	124
Crimmitschau	821
Dennheritz	586
Fraureuth	599
Gersdorf	270
Glauchau	484
Hohenstein-Ernstthal	328
Crinitzberg	778
Hartmannsdorf b. Kirchberg	683
Langenbernsdorf	988
Langenweißbach	618
Lichtentanne	693
Limbach-Oberfrohna	352
Niederfrohna	801
Mülsen	884
Meerane	28
Neukirchen/Pleiße	727
Oberlungwitz	495
Reinsdorf	104
Lichtenstein/Sa.	481
St. Egidien	616
Oberwiera	129
Remse	156
Werdau	517
Wildenfels	568
Wilkau-Haßlau	470
Zwickau	633
Büsumer Deichhausen	606
Büsum	514
Friedrichsgabekoog	541
Hedwigenkoog	715
Hellschen-Heringsand-Unterschaar	759
Hillgroven	701
Norddeich	68
Oesterdeichstrich	316
Oesterwurth	104
Reinsbüttel	588
Süderdeich	393
Schülp	89
Strübbel	325
Warwerort	671
Wesselburener Deichhausen	443
Wesselburenerkoog	263
Wesselburen	180
Westerdeichstrich	573
Brunsbüttel	482
Averlak	822
Brickeln	752
Burg (Dithmarschen)	338
Dingen	653
Eddelak	653
Eggstedt	988
Frestedt	708
Großenrade	952
Hochdonn	894
Kuden	890
Quickborn	398
Süderhastedt	774
Sankt Michaelisdonn	983
Heide	883
Hemmingstedt	21
Lieth	139
Lohe-Rickelshof	218
Norderwöhrden	286
Nordhastedt	173
Ostrohe	771
Stelle-Wittenwurth	255
Wöhrden	253
Weddingstedt	693
Wesseln	593
Barkenholm	372
Bergewöhrden	841
Dörpling	824
Dellstedt	182
Delve	803
Fedderingen	89
Gaushorn	802
Glüsing	50
Groven	200
Hövede	429
Hemme	671
Hennstedt	525
Hollingstedt	144
Karolinenkoog	891
Krempel	19
Lunden	159
Norderheistedt	866
Pahlen	968
Rehm-Flehde-Bargen	703
Süderdorf	915
Süderheistedt	969
Sankt Annen	69
Schalkholz	878
Schlichting	874
Tellingstedt	491
Tielenhemme	958
Wallen	370
Welmbüttel	946
Westerborstel	49
Wiemerstedt	256
Wrohm	600
Diekhusen-Fahrstedt	265
Friedrichskoog	440
Helse	772
Kaiser-Wilhelm-Koog	102
Kronprinzenkoog	626
Marnerdeich	824
Marne	784
Neufelderkoog	638
Neufeld	256
Ramhusen	107
Schmedeswurth	113
Trennewurth	448
Volsemenhusen	819
Albersdorf	205
Arkebek	525
Bargenstedt	738
Barlt	113
Bunsoh	514
Busenwurth	999
Elpersbüttel	211
Epenwöhrden	526
Gudendorf	440
Immenstedt	766
Krumstedt	891
Meldorf	652
Nindorf	509
Nordermeldorf	315
Odderade	99
Offenbüttel	382
Osterrade	242
Sarzbüttel	21
Schafstedt	775
Schrum	596
Tensbüttel-Röst	814
Wennbüttel	873
Windbergen	244
Wolmersdorf	42
Flensburg	777
Büchen	763
Besenthal	856
Bröthen	958
Fitzen	949
Göttin	444
Güster	201
Gudow	942
Klein Pampau	352
Langenlehsten	30
Müssen	928
Roseburg	76
Schulendorf	997
Siebeneichen	662
Witzeeze	623
Behlendorf	363
Berkenthin	513
Bliestorf	292
Düchelsdorf	584
Göldenitz	268
Kastorf	347
Klempau	709
Krummesse	688
Niendorf bei Berkenthin	241
Rondeshagen	399
Sierksrade	550
Alt Mölln	437
Bälau	839
Borstorf	642
Breitenfelde	449
Grambek	110
Hornbek	563
Lehmrade	882
Niendorf/Stecknitz	245
Schretstaken	934
Talkau	470
Geesthacht	563
Aumühle	314
Börnsen	159
Dassendorf	532
Escheburg	424
Hamwarde	988
Hohenhorn	844
Kröppelshagen-Fahrendorf	990
Wiershop	595
Wohltorf	335
Worth	675
Buchhorst	945
Dalldorf	97
Juliusburg	327
Krüzen	824
Krukow	832
Lütau	620
Lanze	23
Schnakenbek	475
Wangelau	268
Lauenburg/Elbe	215
Albsfelde	457
Bäk	386
Brunsmark	955
Einhaus	920
Fredeburg	108
Giesensdorf	646
Groß Disnack	36
Groß Grönau	635
Groß Sarau	58
Harmsdorf	72
Hollenbek	499
Horst	641
Kittlitz	457
Klein Zecher	776
Kulpin	916
Mechow	29
Pogeez	741
Römnitz	206
Schmilau	599
Sterley	871
Ratzeburg	745
Sachsenwald (Forstgutsbez.)	926
Duvensee	70
Grinau	34
Groß Boden	354
Groß Schenkenberg	415
Kühsen	727
Klinkrade	983
Koberg	362
Lüchow	240
Labenz	189
Lankau	194
Linau	319
Nusse	850
Panten	471
Poggensee	151
Ritzerau	514
Sandesneben	957
Schürensöhlen	40
Schiphorst	145
Siebenbäumen	632
Sirksfelde	721
Stubben	675
Walksfelde	294
Wentorf (Amt Sandesneben)	513
Basthorst	24
Brunstorf	53
Dahmker	444
Fuhlenhagen	210
Grabau	273
Groß Pampau	894
Grove	742
Hamfelde	809
Havekost	6
Köthel	613
Kankelau	341
Kasseburg	422
Kollow	694
Kuddewörde	54
Möhnsen	560
Mühlenrade	586
Sahms	692
Schwarzenbek	703
Wentorf bei Hamburg	330
Kiel	286
Lübeck	711
Neumünster	83
Garding	802
Grothusenkoog	762
Katharinenheerd	462
Kotzenbüll	398
Norderfriedrichskoog	173
Oldenswort	850
Osterhever	58
Poppenbüll	860
Sankt Peter-Ording	405
Tümlauer Koog	882
Tating	796
Tetenbüll	470
Vollerwiek	500
Welt	262
Westerhever	822
Alkersum	994
Borgsum	723
Dunsum	924
Midlum	373
Nebel	546
Nieblum	176
Norddorf auf Amrum	955
Oevenum	587
Oldsum	602
Süderende	522
Utersum	662
Witsum	47
Wittdün auf Amrum	180
Wrixum	436
Wyk auf Föhr	75
Friedrichstadt	466
Hörnum (Sylt)	644
Kampen (Sylt)	494
List	181
Wenningstedt-Braderup (Sylt)	798
Ahrenshöft	582
Almdorf	694
Bargum	367
Bohmstedt	707
Bordelum	550
Bredstedt	25
Breklum	655
Drelsdorf	547
Goldebek	552
Goldelund	792
Högel	673
Joldelund	681
Kolkerheide	863
Lütjenholm	410
Langenhorn	163
Ockholm	625
Sönnebüll	638
Struckum	189
Vollstedt	329
Arlewatt	458
Elisabeth-Sophien-Koog	159
Fresendelf	151
Hattstedtermarsch	304
Hattstedt	825
Hude	408
Koldenbüttel	566
Mildstedt	974
Nordstrand	355
Oldersbek	406
Olderup	342
Ostenfeld (Husum)	954
Ramstedt	970
Rantrum	753
Süderhöft	275
Südermarsch	629
Schwabstedt	793
Seeth	397
Simonsberg	365
Uelvesbüll	600
Winnert	984
Wisch	42
Wittbek	837
Witzwort	843
Wobbenbüll	145
Gröde	604
Hallig Hooge	407
Langeneß	774
Pellworm	76
Reußenköge	451
Achtrup	253
Aventoft	794
Bosbüll	843
Braderup	908
Bramstedtlund	676
Dagebüll	271
Ellhöft	34
Emmelsbüll-Horsbüll	940
Enge-Sande	317
Friedrich-Wilhelm-Lübke-Koog	884
Galmsbüll	297
Holm	613
Humptrup	46
Karlum	528
Klanxbüll	439
Klixbüll	949
Ladelund	398
Leck	650
Lexgaard	715
Niebüll	186
Risum-Lindholm	617
Rodenäs	785
Süderlügum	379
Sprakebüll	395
Stadum	747
Stedesand	198
Tinningstedt	147
Uphusum	261
Westre	996
Sylt	155
Tönning	896
Ahrenviölfeld	977
Ahrenviöl	639
Behrendorf	46
Bondelum	251
Haselund	561
Löwenstedt	419
Norstedt	360
Oster-Ohrstedt	56
Schwesing	390
Sollwitt	898
Viöl	826
Wester-Ohrstedt	374
Ahrensbök	316
Bad Schwartau	556
Bosau	33
Dahme	859
Eutin	15
Fehmarn	661
Grömitz	53
Grube	233
Heiligenhafen	234
Kellenhusen (Ostsee)	781
Beschendorf	886
Damlos	684
Kabelhorst	715
Lensahn	289
Manhagen	741
Riepsdorf	972
Malente	917
Neustadt in Holstein	885
Göhl	600
Gremersdorf	999
Großenbrode	653
Wangels	551
Oldenburg in Holstein	734
Altenkrempe	615
Kasseedorf	317
Schönwalde am Bungsberg	615
Schashagen	514
Sierksdorf	251
Ratekau	228
Süsel	35
Scharbeutz	500
Stockelsdorf	660
Timmendorfer Strand	718
Bönningstedt	312
Barmstedt	304
Kölln-Reisiek	952
Klein Nordende	53
Klein Offenseth-Sparrieshoop	140
Raa-Besenbek	633
Seester	679
Seestermühe	65
Seeth-Ekholt	904
Elmshorn	762
Bokel	66
Brande-Hörnerkirchen	232
Osterhorn	97
Westerhorn	617
Halstenbek	608
Haselau	584
Haseldorf	489
Hetlingen	525
Hasloh	824
Helgoland	154
Appen	369
Groß Nordende	165
Heidgraben	70
Heist	912
Moorrege	673
Neuendeich	870
Borstel-Hohenraden	959
Ellerbek	769
Kummerfeld	603
Prisdorf	876
Tangstedt	600
Pinneberg	292
Bilsen	887
Bokholt-Hanredder	961
Bullenkuhlen	797
Ellerhoop	663
Groß Offenseth-Aspern	976
Hemdingen	188
Langeln	664
Lutzhorn	355
Rellingen	382
Schenefeld	577
Tornesch	504
Uetersen	536
Wedel	242
Ascheberg (Holstein)	416
Bönebüttel	147
Bösdorf	166
Belau	406
Großharrie	961
Rendswühren	674
Ruhwinkel	844
Schillsdorf	99
Tasdorf	906
Wankendorf	584
Dörnick	893
Dersau	888
Grebin	22
Kalübbe	7
Lebrade	832
Nehmten	756
Rantzau	419
Rathjensdorf	871
Wittmoldt	759
Behrensdorf (Ostsee)	348
Blekendorf	136
Dannau	6
Giekau	674
Högsdorf	680
Helmstorf	19
Hohwacht (Ostsee)	62
Kirchnüchel	830
Klamp	267
Kletkamp	547
Lütjenburg	182
Panker	4
Schwartbuck	396
Tröndel	921
Plön	769
Barmissen	896
Boksee	597
Bothkamp	584
Großbarkau	438
Honigsee	476
Kühren	180
Kirchbarkau	704
Klein Barkau	552
Löptin	924
Lehmkuhlen	597
Nettelsee	718
Pohnsdorf	343
Postfeld	63
Rastorf	348
Schellhorn	266
Wahlstorf	942
Warnau	250
Barsbek	911
Bendfeld	756
Brodersdorf	669
Fahren	974
Fiefbergen	713
Höhndorf	90
Köhn	853
Krokau	65
Krummbek	626
Laboe	450
Lutterbek	740
Passade	821
Prasdorf	721
Probsteierhagen	42
Schönberg (Holstein)	897
Stakendorf	940
Stoltenberg	11
Wendtorf	131
Heikendorf	701
Mönkeberg	606
Schönkirchen	993
Schwentinental	891
Dobersdorf	769
Fargau-Pratjau	253
Lammershagen	905
Martensrade	942
Mucheln	779
Schlesen	636
Selent	156
Achterwehr	918
Bredenbek	789
Felde	791
Krummwisch	89
Melsdorf	94
Ottendorf	350
Quarnbek	926
Westensee	518
Altenholz	496
Büdelsdorf	695
Bissee	945
Bordesholm	307
Brügge	691
Grevenkrug	787
Groß Buchwald	349
Loop	480
Mühbrook	611
Negenharrie	648
Reesdorf	683
Sören	724
Schönbek	108
Schmalstede	908
Wattenbek	575
Dänischenhagen	122
Noer	707
Schwedeneck	349
Strande	795
Felm	729
Gettorf	393
Lindau	815
Neudorf-Bornstein	274
Neuwittenbek	50
Osdorf	799
Schinkel	9
Tüttendorf	387
Eckernförde	962
Bovenau	247
Haßmoor	387
Ostenfeld (Rendsburg)	955
Osterrönfeld	796
Rade b. Rendsburg	547
Schülldorf	433
Schacht-Audorf	811
Böhnhusen	468
Flintbek	540
Schönhorst	867
Techelsdorf	583
Alt Duvenstedt	203
Fockbek	408
Nübbel	106
Rickert	3
Ahlefeld-Bistensee	842
Ascheffel	914
Bünsdorf	595
Borgstedt	627
Brekendorf	838
Damendorf	391
Groß Wittensee	820
Haby	129
Holtsee	67
Holzbunge	389
Klein Wittensee	806
Neu Duvenstedt	533
Osterby	346
Owschlag	848
Sehestedt	772
Bargstall	933
Breiholz	476
Christiansholm	705
Elsdorf-Westermühlen	548
Friedrichsgraben	822
Friedrichsholm	724
Hamdorf	16
Hohn	387
Königshügel	566
Lohe-Föhrden	435
Prinzenmoor	1000
Sophienhamm	93
Brinjahe	985
Embühren	274
Hörsten	627
Haale	195
Hamweddel	909
Jevenstedt	152
Luhnstedt	405
Schülp b. Rendsburg	53
Stafstedt	538
Westerrönfeld	440
Kronshagen	490
Arpsdorf	363
Aukrug	359
Beldorf	263
Beringstedt	309
Bornholt	508
Ehndorf	105
Gokels	852
Grauel	428
Hanerau-Hademarschen	537
Heinkenborstel	527
Hohenwestedt	987
Jahrsdorf	196
Lütjenwestedt	154
Mörel	76
Meezen	380
Nienborstel	357
Oldenbüttel	388
Osterstedt	803
Padenstedt	953
Rade b. Hohenwestedt	920
Remmels	525
Steenfeld	529
Tackesdorf	933
Tappendorf	241
Thaden	753
Todenbüttel	813
Wapelfeld	642
Blumenthal	636
Mielkendorf	396
Molfsee	844
Rodenbek	475
Rumohr	831
Schierensee	634
Borgdorf-Seedorf	622
Brammer	168
Dätgen	387
Eisendorf	840
Ellerdorf	847
Emkendorf	787
Gnutz	893
Groß Vollstedt	302
Krogaspe	602
Nortorf	109
Oldenhütten	941
Schülp b. Nortorf	800
Timmaspe	640
Warder	665
Rendsburg	972
Barkelsby	584
Brodersby	513
Dörphof	427
Damp	119
Fleckeby	575
Güby	84
Gammelby	170
Goosefeld	204
Holzdorf	812
Hummelfeld	425
Karby	653
Kosel	527
Loose	414
Rieseby	660
Thumby	623
Waabs	106
Windeby	551
Winnemark	260
Wasbek	180
Bollingstedt	905
Ellingstedt	187
Hüsby	563
Jübek	481
Lürschau	835
Schuby	607
Silberstedt	903
Treia	552
Eggebek	254
Jörl	503
Janneby	893
Jerrishoe	171
Langstedt	690
Süderhackstedt	970
Sollerup	702
Wanderup	313
Ahneby	561
Esgrus	171
Hasselberg	737
Maasholm	880
Rabel	908
Rabenholz	809
Stangheck	934
Steinbergkirche	344
Sterup	817
Stoltebüll	119
Glücksburg (Ostsee)	510
Ausacker	103
Freienwill	806
Großsolt	665
Hürup	963
Husby	450
Maasbüll	105
Tastrup	169
Borgwedel	267
Busdorf	243
Dannewerk	510
Fahrdorf	262
Geltorf	352
Jagel	914
Lottorf	571
Selk	201
Handewitt	426
Harrislee	129
Arnis	429
Grödersby	253
Oersberg	174
Rabenkirchen-Faulück	493
Alt Bennebek	217
Börm	495
Bergenhusen	4
Dörpstedt	742
Erfde	678
Groß Rheide	751
Klein Bennebek	978
Klein Rheide	343
Kropp	213
Meggerdorf	641
Norderstapel	779
Süderstapel	316
Tetenhusen	676
Tielen	212
Wohlde	447
Dollerup	314
Grundhof	933
Langballig	606
Munkbrarup	59
Ringsberg	103
Wees	271
Westerholz	955
Mittelangeln	481
Sörup	639
Schnarup-Thumby	42
Oeversee	313
Sieverstedt	681
Tarp	158
Böklund	565
Goltoft	946
Havetoft	214
Idstedt	332
Klappholz	558
Nübel	374
Neuberend	105
Süderfahrenstedt	713
Schaalby	251
Stolk	819
Struxdorf	725
Taarstedt	792
Tolk	296
Twedt	281
Uelsby	292
Böel	756
Boren	971
Brebel	349
Dollrottfeld	694
Loit	168
Mohrkirch	220
Norderbrarup	275
Nottfeld	660
Rügge	249
Süderbrarup	365
Saustrup	535
Scheggerott	953
Ulsnis	732
Wagersrott	415
Böxlund	645
Großenwiehe	823
Hörup	7
Holt	997
Jardelund	290
Lindewitt	514
Medelby	996
Meyn	662
Nordhackstedt	323
Schafflund	269
Wallsbüll	668
Weesby	247
Schleswig	403
Armstedt	826
Bimöhlen	35
Föhrden-Barl	545
Großenaspe	616
Hardebek	244
Hasenkrug	74
Heidmoor	582
Hitzhusen	278
Mönkloh	145
Weddelbrook	31
Wiemersdorf	179
Bad Bramstedt	720
Bad Segeberg	866
Boostedt	849
Daldorf	199
Groß Kummerfeld	450
Heidmühlen	882
Latendorf	737
Rickling	815
Bornhöved	685
Damsdorf	754
Gönnebek	444
Schmalensee	681
Stocksee	597
Tarbek	47
Tensfeld	773
Trappenkamp	405
Buchholz (Forstgutsbez.)	26
Ellerau	875
Henstedt-Ulzburg	418
Itzstedt	732
Kayhude	305
Nahe	514
Oering	176
Sülfeld	171
Seth	612
Alveslohe	147
Hartenholm	906
Hasenmoor	369
Lentföhrden	202
Nützen	11
Schmalfeld	351
Kaltenkirchen	225
Hüttblek	136
Kattendorf	535
Kisdorf	930
Oersdorf	113
Sievershütten	924
Struvenhütten	138
Stuvenborn	904
Wakendorf II	125
Winsen	53
Bark	847
Bebensee	816
Fredesdorf	818
Groß Niendorf	301
Högersdorf	709
Kükels	22
Mözen	519
Neversdorf	700
Schwissel	447
Todesfelde	40
Wittenborn	27
Norderstedt	940
Bühnsdorf	262
Bahrenhof	611
Blunk	264
Dreggers	898
Fahrenkrug	700
Geschendorf	542
Glasau	64
Groß Rönnau	241
Klein Gladebrügge	608
Klein Rönnau	419
Krems II	224
Negernbötel	799
Nehms	58
Neuengörs	907
Pronstorf	750
Rohlstorf	398
Schackendorf	461
Schieren	767
Stipsdorf	328
Strukdorf	514
Travenhorst	807
Traventhal	187
Wakendorf I	503
Weede	879
Wensin	872
Westerrade	990
Wahlstedt	989
Auufer	422
Breitenburg	385
Kollmoor	425
Kronsmoor	826
Lägerdorf	769
Münsterdorf	579
Moordiek	697
Oelixdorf	465
Westermoor	579
Wittenbergen	163
Glückstadt	755
Altenmoor	48
Blomesche Wildnis	544
Borsfleth	903
Engelbrechtsche Wildnis	885
Herzhorn	797
Horst (Holstein)	121
Kiebitzreihe	372
Kollmar	559
Krempdorf	586
Neuendorf b. Elmshorn	944
Sommerland	138
Bekdorf	144
Bekmünde	716
Heiligenstedtenerkamp	270
Heiligenstedten	460
Hodorf	381
Hohenaspe	840
Huje	815
Kaaks	407
Krummendiek	36
Lohbarbek	730
Mehlbek	877
Moorhusen	166
Ottenbüttel	43
Peissen	280
Schlotfeld	675
Silzen	238
Winseldorf	455
Itzehoe	31
Brokstedt	595
Fitzbek	355
Hingstheide	767
Hohenlockstedt	434
Kellinghusen	999
Lockstedt	524
Mühlenbarbek	824
Oeschebüttel	976
Poyenberg	264
Quarnstedt	66
Rade	531
Sarlhusen	580
Störkathen	301
Wiedenborstel	888
Willenscharen	345
Wrist	571
Wulfsmoor	213
Bahrenfleth	847
Dägeling	932
Elskop	321
Grevenkop	808
Kremperheide	498
Krempermoor	187
Krempe	227
Neuenbrook	868
Rethwisch	597
Süderau	445
Aasbüttel	591
Agethorst	331
Besdorf	585
Bokelrehm	819
Bokhorst	213
Christinenthal	748
Gribbohm	956
Hadenfeld	839
Holstenniendorf	891
Kaisborstel	447
Looft	628
Nienbüttel	446
Nutteln	574
Oldenborstel	555
Pöschendorf	747
Puls	20
Reher	288
Vaale	254
Vaalermoor	556
Wacken	428
Warringholz	555
Wilster	831
Aebtissinwisch	74
Büttel	346
Beidenfleth	369
Brokdorf	270
Dammfleth	765
Ecklak	303
Kudensee	294
Landrecht	675
Landscheide	61
Neuendorf-Sachsenbande	549
Sankt Margarethen	363
Stördorf	59
Wewelsfleth	96
Ahrensburg	65
Ammersbek	344
Lasbek	210
Meddewade	681
Neritz	584
Pölitz	113
Rümpel	514
Steinburg	372
Travenbrück	647
Bad Oldesloe	169
Bargfeld-Stegen	119
Delingsdorf	555
Hammoor	199
Jersbek	92
Nienwohld	748
Todendorf	410
Tremsbüttel	165
Bargteheide	593
Barsbüttel	522
Glinde	782
Großhansdorf	139
Badendorf	637
Barnitz	604
Feldhorst	181
Hamberge	175
Heidekamp	193
Heilshoop	302
Klein Wesenberg	919
Mönkhagen	726
Rehhorst	526
Westerau	534
Zarpen	62
Oststeinbek	259
Reinbek	820
Reinfeld (Holstein)	681
Braak	214
Brunsbek	997
Hoisdorf	101
Siek	607
Stapelfeld	723
Grönwohld	64
Grande	114
Großensee	569
Lütjensee	608
Rausdorf	247
Trittau	744
Witzhave	958
Altkirchen	187
Dobitschen	952
Drogen	810
Göllnitz	493
Lumpzig	738
Mehna	590
Starkenberg	497
Altenburg	762
Gößnitz	762
Heyersdorf	599
Ponitz	380
Lucka	972
Meuselwitz	603
Nobitz	465
Heukewalde	410
Jonaswalde	13
Löbichau	64
Nöbdenitz	803
Posterstein	398
Thonhausen	313
Vollmershain	24
Wildenbörten	522
Fockendorf	869
Gerstenberg	934
Treben	89
Windischleuba	437
Kriebitzsch	653
Lödla	931
Monstab	204
Rositz	232
Schmölln	281
Frohnsdorf	363
Göpfersdorf	864
Jückelberg	130
Langenleuba-Niederhain	581
Ziegelheim	766
Am Ohmberg	253
Dingelstädt	213
Helmsdorf	673
Kallmerode	630
Kefferhausen	254
Kreuzebra	797
Silberhausen	948
Breitenworbis	872
Buhla	21
Gernrode	123
Haynrode	538
Kirchworbis	654
Deuna	888
Gerterode	807
Kleinbartloff	768
Niederorschel	286
Bernterode (bei Heilbad Heiligenstadt)	859
Dieterode	459
Geismar	719
Kella	749
Pfaffschwende	668
Schimberg	397
Schwobfeld	474
Sickerode	253
Volkerode	31
Wiesenfeld	465
Arenshausen	25
Bornhagen	453
Burgwalde	365
Freienhagen	292
Fretterode	937
Gerbershausen	494
Hohengandern	95
Kirchgandern	679
Lindewerra	801
Marth	496
Rustenfelde	547
Schachtebich	448
Wahlhausen	531
Heilbad Heiligenstadt	271
Leinefelde-Worbis	899
Bodenrode-Westhausen	953
Geisleden	731
Glasehausen	948
Heuthen	837
Hohes Kreuz	505
Reinholterode	169
Wingerode	849
Berlingerode	721
Brehme	714
Ecklingerode	989
Ferna	450
Hundeshagen	856
Tastungen	955
Teistungen	116
Wehnde	869
Sonnenstein	794
Asbach-Sickenberg	302
Birkenfelde	672
Dietzenrode/Vatterode	838
Eichstruth	76
Lenterode	688
Lutter	371
Mackenrode	434
Röhrig	364
Schönhagen	134
Steinheuterode	357
Thalwenden	998
Uder	402
Wüstheuterode	368
Büttstedt	508
Effelder	981
Großbartloff	393
Küllstedt	842
Wachstedt	347
Erfurt	842
Gera	7
Emleben	309
Georgenthal/Thür. Wald	208
Herrenhof	480
Petriroda	429
Drei Gleichen	234
Döllstädt	92
Dachwig	17
Gierstädt	154
Großfahner	771
Tonna	774
Friedrichroda	379
Günthersleben-Wechmar	8
Gotha	37
Hörsel	520
Leinatal	541
Ballstädt	610
Brüheim	469
Bufleben	671
Friedrichswerth	807
Haina	645
Hochheim	207
Remstädt	180
Sonneborn	325
Wangenheim	528
Warza	818
Nesse-Apfelstädt	793
Bienstädt	984
Eschenbergen	281
Friemar	444
Molschleben	685
Nottleben	322
Pferdingsleben	360
Tüttleben	839
Tröchtelborn	295
Zimmernsupra	502
Crawinkel	924
Gräfenhain	366
Luisenthal	832
Ohrdruf	19
Wölfis	484
Tabarz/Thür. Wald	407
Tambach-Dietharz/Thür. Wald	379
Waltershausen	168
Bethenhausen	542
Brahmenau	470
Großenstein	745
Korbußen	732
Pölzig	937
Reichstädt	837
Schwaara	550
Auma-Weidatal	298
Bad Köstritz	12
Caaschwitz	260
Berga/Elster	559
Greiz	945
Neumühle/Elster	701
Harth-Pöllnitz	683
Kraftsdorf	655
Hohenleuben	169
Kühdorf	158
Langenwetzendorf	909
Bocka	591
Hundhaupten	12
Lederhose	252
Lindenkreuz	876
Münchenbernsdorf	933
Saara	566
Zedlitz	957
Mohlsdorf-Teichwolframsdorf	215
Braunichswalde	712
Endschütz	771
Gauern	154
Hilbersdorf	894
Kauern	415
Linda b. Weida	863
Paitzdorf	416
Seelingstädt	808
Teichwitz	621
Wünschendorf/Elster	693
Crimla	263
Weida	404
Langenwolschendorf	135
Weißendorf	759
Zeulenroda-Triebes	215
Auengrund	652
Brünn/Thür.	640
Eisfeld	93
Sachsenbrunn	636
Ahlstädt	824
Beinerstadt	915
Bischofrod	883
Dingsleben	975
Ehrenberg	756
Eichenberg	924
Grimmelshausen	767
Grub	334
Henfstädt	118
Kloster Veßra	789
Lengfeld	905
Marisfeld	43
Oberstadt	877
Reurieth	413
Schmeheim	711
St. Bernhard	509
Bad Colberg-Heldburg	955
Gompertshausen	836
Hellingen	493
Schlechtsart	397
Schweickershausen	672
Straufhain	70
Ummerstadt	166
Hildburghausen	150
Masserberg	959
Nahetal-Waldau	768
Römhild	198
Schleusegrund	868
Schleusingen	706
St. Kilian	453
Themar	4
Veilsdorf	183
Amt Wachsenburg	477
Arnstadt	612
Wipfratal	583
Angelroda	896
Elgersburg	838
Geraberg	742
Martinroda	889
Neusiß	409
Altenfeld	503
Friedersdorf	490
Gillersdorf	241
Großbreitenbach	911
Wildenspring	275
Ilmenau	688
Ilmtal	594
Gehren	213
Herschdorf	863
Neustadt am Rennsteig	632
Pennewitz	871
Langewiesen	801
Frankenhain	321
Gehlberg	970
Geschwenda	790
Gossel	285
Gräfenroda	921
Liebenstein	677
Plaue	346
Frauenwald	606
Schmiedefeld am Rennsteig	525
Stützerbach	754
Alkersleben	937
Bösleben-Wüllersleben	850
Dornheim	524
Elleben	730
Elxleben	425
Osthausen-Wülfershausen	942
Rockhausen	992
Witzleben	35
Stadtilm	295
Wolfsberg	546
Jena	992
Bretleben	653
Etzleben	611
Gorsleben	317
Hauteroda	566
Heldrungen	690
Hemleben	897
Oberheldrungen	929
Oldisleben	729
Artern/Unstrut	407
Bad Frankenhausen/Kyffhäuser	400
Abtsbessingen	275
Bellstedt	457
Ebeleben	709
Freienbessingen	11
Holzsußra	869
Rockstedt	589
Thüringenhausen	767
Wolferschwenda	952
Clingen	330
Greußen	828
Großenehrich	195
Niederbösa	661
Oberbösa	908
Topfstedt	464
Trebra	271
Wasserthaleben	760
Westgreußen	670
Helbedündorf	470
Kyffhäuserland	235
Borxleben	358
Gehofen	534
Heygendorf	504
Ichstedt	166
Kalbsrieth	660
Mönchpfiffel-Nikolausrieth	433
Nausitz	453
Ringleben	149
Voigtstedt	665
Roßleben	213
Sondershausen	871
Donndorf	758
Wiehe	179
Bleicherode	537
Etzelsrode	273
Kehmstedt	52
Kleinbodungen	74
Kraja	374
Lipprechterode	216
Niedergebra	420
Ellrich	326
Großlohra	599
Hainrode/Hainleite	210
Kleinfurra	128
Nohra	892
Wipperdorf	249
Wolkramshausen	871
Görsbach	411
Heringen/Helme	432
Harztor	305
Harzungen	37
Herrmannsacker	167
Neustadt/Harz	198
Nordhausen	403
Sollstedt	173
Werther	48
Eckstedt	799
Markvippach	708
Schloßvippach	206
Sprötau	38
Vogelsberg	513
Buttstädt	535
Eßleben-Teutleben	457
Ellersleben	813
Großbrembach	884
Guthmannshausen	204
Hardisleben	913
Kleinbrembach	353
Mannstedt	457
Olbersleben	336
Rudersdorf	409
Witterda	430
Andisleben	512
Gebesee	808
Walschleben	419
Alperstedt	252
Großmölsen	147
Großrudestedt	982
Kleinmölsen	977
Nöda	83
Ollendorf	868
Udestedt	709
Beichlingen	423
Großneuhausen	626
Kölleda	345
Kleinneuhausen	925
Ostramondra	807
Rastenberg	516
Schillingstedt	976
Bilzingsleben	548
Frömmstedt	545
Günstedt	68
Griefstedt	160
Herrnschwende	636
Kannawurf	302
Kindelbrück	870
Riethgen	570
Sömmerda	668
Gangloffsömmern	338
Haßleben	147
Henschleben	762
Riethnordhausen	848
Schwerstedt	825
Straußfurt	142
Werningshausen	500
Wundersleben	186
Weißensee	708
Bürgel	339
Graitschen b. Bürgel	551
Nausnitz	848
Bad Klosterlausnitz	180
Bobeck	165
Schöngleina	825
Scheiditz	407
Schlöben	665
Serba	863
Tautenhain	956
Dornburg-Camburg	352
Frauenprießnitz	706
Golmsdorf	571
Großlöbichau	401
Jenalöbnitz	657
Löberschütz	471
Lehesten	257
Neuengönna	829
Tautenburg	896
Thierschneck	272
Wichmar	599
Zimmern	27
Gösen	384
Hainspitz	427
Rauschwitz	360
Bremsnitz	576
Eineborn	505
